id,type
1005975,star
1013883,star
1009483,star
1006964,star
1002579,star
1003257,star
1006118,star
1008453,star
1011239,star
1012487,star
1010705,unknown
1009815,star
1001050,star
1010536,star
1010442,star
1005612,star
1004816,star
1013818,unknown
1001099,star
1006166,star
1006751,star
1006600,star
1003863,star
1001489,star
1004684,star
1002355,star
1011740,star
1007024,star
1000980,star
1006582,star
1012190,star
1009343,star
1003657,star
1005766,star
1002199,star
1013761,star
1002584,star
1008541,star
1000225,star
1014029,star
1011916,star
1011029,star
1008192,star
1001115,star
1014104,star
1007900,star
1013609,star
1009230,star
1012597,star
1001240,star
1002522,star
1002511,unknown
1009806,star
1001703,star
1008617,unknown
1004207,star
1003355,unknown
1011384,unknown
1007430,star
1007458,star
1008674,star
1008923,star
1006821,star
1013312,star
1000554,star
1001975,star
1011741,star
1008697,star
1005540,unknown
1002157,star
1004171,star
1011192,star
1005288,star
1001901,unknown
1004061,star
1003799,star
1004724,star
1002345,unknown
1008833,star
1006716,star
1005505,star
1001057,star
1009773,star
1008146,star
1004525,star
1001195,star
1000560,star
1004759,star
1006816,star
1009532,star
1012232,star
1004458,star
1014073,star
1003764,star
1001739,star
1010249,star
1000491,star
1004299,unknown
1003969,star
1004693,star
1008660,star
1003367,star
1009452,star
1010300,star
1004763,star
1010110,star
1004942,star
1010008,star
1009366,star
1012301,star
1005642,star
1012652,star
1005841,star
1003494,star
1001873,star
1002895,star
1012722,star
1008258,star
1007624,star
1009517,star
1009792,unknown
1011753,star
1007185,star
1012528,unknown
1002517,star
1014125,star
1011862,star
1009345,star
1006019,qso
1007383,star
1005033,star
1008718,star
1003409,star
1010476,unknown
1001748,star
1012541,star
1003771,star
1000641,star
1012283,star
1008800,star
1012002,star
1003287,star
1004387,star
1005865,star
1013723,star
1003224,star
1000600,star
1007331,unknown
1012903,unknown
1002365,star
1011098,star
1008651,star
1010964,star
1004701,star
1013527,star
1005403,star
1012581,star
1011076,star
1009692,star
1007739,star
1012594,star
1012323,star
1007801,star
1010749,star
1006667,star
1001176,unknown
1008961,star
1000738,star
1005962,star
1000381,star
1011866,star
1010899,star
1001377,star
1003226,star
1008163,star
1007384,star
1009126,star
1001074,star
1010788,unknown
1004033,unknown
1006563,star
1009309,star
1007954,star
1007344,star
1000454,star
1003740,star
1000830,star
1013383,star
1005991,star
1012701,star
1008442,star
1002846,star
1000097,star
1003748,star
1006272,star
1007129,star
1003789,star
1001079,star
1004765,star
1000820,star
1004449,unknown
1013173,star
1011174,star
1000101,star
1003697,star
1011902,star
1003912,star
1001503,star
1000908,star
1006543,star
1013154,star
1011554,star
1012915,star
1006209,star
1012078,star
1013014,star
1003006,star
1009481,star
1012409,star
1006316,star
1004926,star
1013340,star
1002775,star
1010116,star
1011018,star
1009655,star
1008860,star
1002058,star
1003778,star
1013550,star
1002027,star
1013658,star
1002067,unknown
1005840,star
1007446,star
1010096,unknown
1004320,star
1000006,star
1010603,star
1004559,star
1013280,star
1009030,star
1001189,star
1002097,star
1009529,star
1010124,star
1003876,star
1005189,star
1004949,star
1000692,star
1007983,star
1005286,star
1009305,star
1001681,star
1010630,star
1005702,star
1013074,star
1011101,star
1003641,star
1012086,star
1002492,star
1001446,star
1010097,star
1010188,star
1003583,star
1003681,unknown
1001365,star
1007047,star
1004111,star
1010011,star
1012517,star
1012410,star
1003105,star
1001743,star
1010696,star
1013021,star
1003671,star
1004282,star
1003910,star
1007887,star
1009759,unknown
1003410,star
1013267,star
1001423,star
1010710,star
1005278,star
1009569,star
1010874,star
1000526,star
1008915,star
1006842,star
1009184,star
1012226,star
1004222,star
1005560,star
1005948,star
1012973,star
1002101,star
1002437,star
1008788,star
1001083,star
1009054,star
1000221,star
1000529,star
1008435,star
1006706,star
1010383,star
1007454,star
1010109,star
1002276,star
1004439,star
1001305,star
1003848,star
1013479,star
1005355,star
1007813,star
1001331,unknown
1002243,star
1009013,star
1007573,star
1002347,star
1012300,star
1002861,star
1004267,star
1000690,star
1010454,star
1003678,star
1001432,star
1000784,star
1003976,star
1003087,star
1007681,star
1013895,star
1006495,star
1013164,star
1006183,unknown
1001742,star
1003173,star
1008373,star
1009031,star
1001095,star
1005467,star
1005135,star
1002750,star
1009943,star
1011519,star
1007865,star
1001300,star
1009021,star
1013968,star
1009586,star
1013228,star
1004768,star
1000889,star
1001448,star
1008106,star
1004197,star
1005886,star
1000542,star
1003499,star
1009351,star
1004636,star
1001598,star
1001892,star
1002611,star
1007621,star
1009857,unknown
1010204,star
1012794,star
1000809,star
1012939,star
1013324,star
1003753,star
1007958,star
1011984,star
1010328,unknown
1006997,star
1011478,star
1005524,unknown
1002140,star
1005979,star
1009072,unknown
1001639,star
1010307,unknown
1003407,star
1005947,star
1006729,star
1012185,unknown
1010691,star
1003676,star
1013369,star
1010601,star
1004886,star
1000530,unknown
1007279,star
1003170,star
1005950,star
1004702,star
1003429,star
1012718,star
1008671,star
1011695,star
1011564,star
1012496,star
1005992,star
1013859,star
1003507,star
1003901,star
1010884,star
1013225,star
1010085,star
1004592,star
1000858,star
1000584,star
1013170,star
1005034,star
1000146,star
1003074,star
1001220,star
1010922,star
1007765,star
1001179,star
1006849,star
1001662,star
1003996,star
1012143,star
1005225,star
1003721,star
1006101,star
1013352,star
1009141,star
1005644,star
1004103,star
1003046,star
1013796,star
1000868,star
1000018,star
1011063,star
1003803,star
1006697,star
1006921,star
1011134,star
1007477,star
1008764,star
1002946,star
1008148,star
1007476,star
1013493,star
1002547,star
1010147,star
1001877,star
1004236,star
1013533,star
1009741,star
1012378,star
1005641,star
1001021,star
1006847,star
1012046,star
1009179,star
1002899,star
1002678,star
1004196,star
1007012,star
1001428,star
1007996,star
1000039,star
1006152,star
1004614,star
1012230,star
1009680,star
1004219,star
1001145,star
1010509,star
1013452,star
1013055,unknown
1005172,star
1001399,star
1004247,star
1008600,star
1003123,star
1011317,star
1003962,star
1002333,star
1013125,unknown
1001699,star
1000122,star
1011585,star
1009363,star
1000401,star
1009801,star
1003690,star
1009833,star
1001875,star
1003456,star
1008049,star
1006906,star
1001485,star
1008416,star
1011794,star
1005721,star
1005133,star
1012582,star
1006508,star
1011410,star
1005110,star
1008880,star
1005473,star
1009731,star
1011706,star
1003480,star
1000175,star
1003552,star
1011630,star
1006673,star
1003309,star
1001139,star
1012712,star
1012763,star
1005140,star
1000835,star
1003649,star
1002632,star
1004596,star
1012900,star
1009776,star
1011633,star
1006351,star
1006704,star
1012330,star
1011332,star
1010671,star
1001607,star
1005400,star
1012812,star
1009839,star
1002867,star
1006517,star
1009727,star
1012630,star
1004125,star
1001700,star
1011758,star
1010906,star
1007768,star
1000780,star
1006950,star
1008905,star
1006064,star
1011928,star
1004456,star
1008678,star
1006692,star
1000081,star
1004961,star
1007946,star
1013745,star
1014121,star
1005758,star
1012383,star
1008446,star
1009603,star
1003448,star
1007985,star
1005709,star
1000984,star
1000652,star
1011294,star
1011985,unknown
1011951,galaxy
1000583,star
1008567,star
1005566,star
1003921,star
1007197,star
1013256,star
1009482,star
1011523,star
1012856,star
1001376,star
1011421,star
1012472,star
1012140,star
1013948,unknown
1008092,star
1009310,star
1007647,star
1008460,star
1002641,star
1009681,unknown
1009332,star
1013243,star
1001953,star
1009853,star
1009547,star
1009549,star
1005202,star
1011864,star
1000605,star
1000570,star
1013332,star
1012764,star
1004296,star
1007823,star
1001722,unknown
1004029,star
1010771,star
1008076,star
1008497,unknown
1007243,star
1003765,unknown
1005244,star
1011354,star
1004898,star
1005513,star
1007385,star
1008563,star
1003824,star
1004427,star
1003662,unknown
1011797,star
1010143,star
1000183,unknown
1006158,star
1006486,star
1008199,star
1000196,star
1010997,star
1010420,star
1004024,star
1005018,star
1011380,star
1000558,star
1002677,star
1008472,star
1008064,star
1012708,unknown
1006882,star
1006688,star
1001393,star
1013656,star
1004274,star
1004623,star
1010002,star
1008352,star
1007175,star
1001769,star
1002749,star
1010179,galaxy
1010094,unknown
1007613,qso
1013299,star
1003563,star
1003184,unknown
1006487,star
1010960,unknown
1012245,star
1008763,star
1013366,star
1002919,star
1011311,galaxy
1006111,star
1003364,star
1002558,star
1013110,star
1007475,star
1011888,star
1001904,star
1012736,star
1004169,star
1002446,star
1001026,star
1009747,star
1013279,star
1014031,star
1002794,star
1004625,star
1002221,star
1007995,star
1008007,star
1010005,star
1008367,star
1011019,galaxy
1010493,star
1012153,star
1002680,star
1000764,unknown
1006190,star
1005204,star
1010407,unknown
1003198,star
1001780,star
1013677,star
1010580,star
1009973,star
1004528,star
1003664,star
1009293,star
1007505,star
1009827,star
1009736,star
1007986,star
1005150,star
1006319,star
1013146,star
1011954,star
1010335,star
1005496,star
1013459,star
1008020,star
1006401,star
1000095,unknown
1000532,star
1011799,star
1010767,star
1003633,star
1011522,star
1011162,star
1006845,star
1008650,star
1003368,star
1009535,star
1003292,star
1005137,star
1012985,star
1008327,star
1013632,star
1011790,star
1013669,star
1008113,star
1001033,unknown
1012219,star
1014106,star
1007991,star
1008414,star
1008487,star
1003073,star
1010847,star
1004954,unknown
1008465,star
1002469,star
1008812,star
1006500,star
1002594,star
1013811,star
1011014,star
1008823,star
1000680,star
1012498,unknown
1007035,star
1002706,star
1013900,star
1012584,star
1009877,star
1008439,star
1007086,star
1010985,star
1003877,star
1004400,star
1003307,star
1013906,star
1011679,star
1009657,star
1002222,star
1006969,star
1003347,star
1000411,star
1012979,star
1000004,star
1013395,star
1007913,star
1009457,star
1009761,star
1013239,star
1011575,star
1011980,star
1002092,star
1005383,star
1007467,star
1010155,star
1007685,star
1004314,star
1003325,star
1007838,star
1012373,star
1009752,star
1011631,star
1013111,star
1013764,star
1008090,star
1002207,star
1003455,star
1001509,star
1013919,star
1007916,star
1006513,star
1014097,star
1006801,star
1001835,galaxy
1007766,star
1004825,star
1012194,star
1005456,star
1002305,star
1008787,star
1010839,star
1013357,star
1010572,star
1009519,star
1012286,star
1005246,star
1004026,unknown
1013067,star
1007186,star
1008844,star
1012213,star
1001565,star
1007984,star
1011514,star
1010694,star
1011041,star
1013071,star
1006238,star
1013817,star
1012544,star
1008022,star
1000160,star
1010770,star
1004568,star
1000449,star
1005083,star
1002903,star
1002815,unknown
1012033,star
1005230,star
1003940,unknown
1013680,star
1011208,star
1007603,star
1003627,star
1001925,star
1005249,star
1001172,star
1012278,star
1003466,star
1004359,star
1010945,star
1005129,star
1002107,star
1000147,star
1009802,star
1006288,star
1008605,star
1011635,star
1008514,galaxy
1012543,unknown
1002173,star
1003630,star
1010973,star
1005241,star
1007684,star
1004405,star
1006289,star
1013133,star
1005282,star
1007599,star
1002427,star
1013563,star
1013540,star
1002280,star
1003275,star
1006165,star
1010527,star
1000755,star
1012328,star
1011584,star
1007502,star
1007848,star
1013413,star
1011398,star
1009405,star
1013097,star
1003491,star
1007072,star
1013509,star
1013608,star
1008208,star
1007425,star
1007634,star
1010243,star
1001459,star
1008117,star
1003329,star
1000711,star
1012787,star
1002832,star
1002203,star
1013959,star
1000721,star
1009212,star
1000686,star
1012207,star
1011661,star
1011191,star
1006124,star
1009140,star
1009370,star
1010850,star
1003594,star
1011737,star
1006724,star
1003540,star
1004437,star
1012436,star
1003316,star
1008964,star
1011929,star
1001477,star
1001456,star
1013519,star
1010820,star
1011264,star
1011166,star
1011003,star
1006484,star
1010239,star
1010019,star
